Molecule_1:CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1; Pred:0.0; Label:0
Molecule_1069:BrCc1ccc2cccc3c2c1-c1ccccc1-3; Pred:1.0; Label:1
Molecule_1070:COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_1071:O=[N+]([O-])c1ccc(/C=C/c2ccc(Cl)cc2)cc1; Pred:1.0; Label:1
Molecule_1072:CC(C)(c1ccc(OCC(O)CO)cc1)c1ccc(OCC2CO2)cc1; Pred:1.0; Label:1
Molecule_1073:BrCCCBr; Pred:1.0; Label:1
Molecule_1074:CC1(C)CC2=C(C=O)[C@]3(C=O)C[C@]3(C)[C@H](O)[C@@H]2C1; Pred:1.0; Label:1
Molecule_1075:Cc1cc2ccccc2c2cc3ccccc3cc12; Pred:1.0; Label:1
Molecule_1076:CC(=O)Nc1ccc2c3c(cccc13)-c1cc(O)ccc1-2; Pred:1.0; Label:1
Molecule_1077:CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1; Pred:1.0; Label:1
Molecule_1078:Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2; Pred:1.0; Label:1
Molecule_1079:O=C(c1ccc(F)cc1)[C@H]1O[C@@H]1c1ccccc1; Pred:1.0; Label:1
Molecule_1080:CCOC(=O)CNC(=O)C(C)Br; Pred:1.0; Label:1
Molecule_1081:Nc1ccc(O)c(N)c1; Pred:1.0; Label:1
Molecule_1082:CC1=C2C(=CC(C)(CO)C2O)C(=O)C(C)(O)C12CC2; Pred:1.0; Label:1
Molecule_1083:O=C1NCCN1c1ncc([N+](=O)[O-])s1; Pred:1.0; Label:1
Molecule_1084:O=CN(O)c1ccc(Br)cc1; Pred:1.0; Label:1
Molecule_1085:Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_1086:Nc1ccc([N+](=O)[O-])c(N)c1; Pred:1.0; Label:1
Molecule_1087:O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_1088:O=c1c(=O)c2cccc3cccc1c32; Pred:1.0; Label:1
Molecule_1089:Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O; Pred:1.0; Label:1
Molecule_1090:CN(C)CCNC(=O)c1cccc2c1ncc1ccccc12; Pred:1.0; Label:1
Molecule_1091:OOC1CCCc2ccccc21; Pred:1.0; Label:1
Molecule_1092:Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)[C@H]1O[C@@H]41; Pred:1.0; Label:1
Molecule_1093:Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_1094:O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1095:O=Nc1ccc2ccccc2c1; Pred:1.0; Label:1
Molecule_1096:O=[N+]([O-])c1cc2ccc3cc4ccccc4c4ccc(c1)c2c34; Pred:1.0; Label:1
Molecule_1097:O[C@H]1C=Cc2c(ccc3c4c(ccc23)CCC4)[C@@H]1O; Pred:1.0; Label:1
Molecule_1098:Nc1c2ncnc-2ncn1O; Pred:1.0; Label:1
Molecule_1099:C=CCCCCC1CO1; Pred:1.0; Label:1
Molecule_1100:c1ccc2c(c1)Cc1c-2ccc2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_1101:[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3cc(N=[N+]=[N-])ccc3nc2c1; Pred:1.0; Label:1
Molecule_1102:CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1; Pred:1.0; Label:1
Molecule_1103:CCc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_1104:O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2O; Pred:1.0; Label:1
Molecule_1105:O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCC=C2; Pred:1.0; Label:1
Molecule_1106:O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccccc1; Pred:0.0; Label:1
Molecule_1107:CC(=O)OCc1ccccc1/N=N/c1ccc(N(C)C)cc1; Pred:1.0; Label:1
Molecule_1108:O[C@H]1[C@H](O)c2ccc3c4ccccc4c4ccccc4c3c2[C@@H]2O[C@@H]21; Pred:1.0; Label:1
Molecule_1109:Cc1c(N=O)c(=O)n(-c2ccccc2)n1C; Pred:1.0; Label:1
Molecule_1110:CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_1111:O=C1OC(O)C(Cl)=C1Cl; Pred:1.0; Label:1
Molecule_1112:CCCCN(N=O)C(=O)OCC; Pred:1.0; Label:1
Molecule_1113:Fc1cnc2ccc3ccccc3c2c1; Pred:1.0; Label:1
Molecule_1114:C=CCOCC1CO1; Pred:1.0; Label:1
Molecule_1115:O=c1c(=O)c2c([N+](=O)[O-])ccc3ccc4cccc1c4c32; Pred:1.0; Label:1
Molecule_1116:c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45; Pred:1.0; Label:1
Molecule_1117:CC(=O)Oc1ccc(CCl)cc1; Pred:0.0; Label:1
Molecule_1118:[N-]=[N+]=NC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O; Pred:1.0; Label:1
Molecule_1119:CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12; Pred:1.0; Label:1
Molecule_1120:Cc1cc2ccccc2c2ccc3c(c12)[C@H]1O[C@H]1[C@@H](O)[C@@H]3O; Pred:1.0; Label:1
Molecule_1121:COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1; Pred:1.0; Label:1
Molecule_1122:Nc1ccc2nc3ccccc3cc2c1; Pred:1.0; Label:1
Molecule_1123:Cn1cc(C(=O)[O-])c(=O)c2ccc(/C=C/c3ccc([N+](=O)[O-])o3)nc21; Pred:1.0; Label:1
Molecule_1124:COC(=O)/C(=C/c1ccc([N+](=O)[O-])o1)[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_1125:COc1cc2nc3cc(N)ccc3nc2cc1N; Pred:1.0; Label:1
Molecule_1126:C=CCc1ccc(O)c(O)c1; Pred:1.0; Label:1
Molecule_1127:Cn1c(N)nc2ccc(C#N)cc21; Pred:1.0; Label:1
Molecule_1128:Cc1nc2cc(C)c3c(nc(N)n3C)c2nc1C; Pred:1.0; Label:1
Molecule_1129:O=[N+]([O-])c1c2c3c(ccc4cccc(c43)CC2)c2ccccc12; Pred:1.0; Label:1
Molecule_1130:CCOC(=O)N(C)C; Pred:0.0; Label:1
Molecule_1131:CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(S(=O)(=O)[O-])cc2)cc1; Pred:1.0; Label:1
Molecule_1132:O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21; Pred:1.0; Label:1
Molecule_1133:CN(C)c1cccc(O)c1; Pred:0.0; Label:1
Molecule_1134:CC(=O)Nc1ccc(Oc2ccc(NO)cc2)cc1; Pred:1.0; Label:1
Molecule_1135:O=C(/N=c1\sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc12)c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1136:CC(C)COS(C)(=O)=O; Pred:1.0; Label:1
Molecule_1137:CCl; Pred:1.0; Label:1
Molecule_1138:c1ccc2c(c1)-c1cccc3cccc-2c13; Pred:1.0; Label:1
Molecule_1139:CC(=O)C(C)=O; Pred:1.0; Label:1
Molecule_1140:Nc1ccccc1SCCSc1ccccc1N; Pred:1.0; Label:1
Molecule_1141:CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12; Pred:1.0; Label:1
Molecule_1142:NC(Cc1ccc(O)c(O)c1)C(=O)O; Pred:1.0; Label:1
Molecule_1143:CN(C)/N=N/c1ccc(Cl)cc1; Pred:1.0; Label:1
Molecule_1144:Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2; Pred:1.0; Label:1
Molecule_1145:C(=N/c1ccccc1)\c1cccc2cccnc12; Pred:0.0; Label:1
Molecule_1146:[N-]=[N+]=NC[C@H](O)c1ccccc1; Pred:1.0; Label:1
Molecule_1147:CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c43; Pred:1.0; Label:1
Molecule_1148:O=C1c2ccccc2-c2ccc([N+](=O)[O-])cc21; Pred:1.0; Label:1
Molecule_1149:O=C(O)c1ccc(/C=N/n2[nH]nc3c4ccccc4nc-3c2=O)cc1; Pred:1.0; Label:1
Molecule_1150:CCCCON(OC(C)=O)C(=O)c1ccc(C)cc1; Pred:1.0; Label:1
Molecule_1151:C1CCC([NH2+]C2CCCCC2)CC1.O=N[O-]; Pred:0.0; Label:1
Molecule_1152:CCOc1ccc(N)cc1; Pred:0.0; Label:1
Molecule_1153:C1COCC2(C1)CO2; Pred:1.0; Label:1
Molecule_1154:Nc1ccc(/N=N/c2ccc3cc(S(=O)(=O)[O-])c(/N=N\c4ccc(Nc5ccc(/N=N/c6c(S(=O)(=O)[O-])cc7ccc(/N=N/c8ccc(N)cc8N)cc7c6O)cc5)c(S(=O)(=O)[O-])c4)c(O)c3c2)c(N)c1; Pred:1.0; Label:1
Molecule_1155:O=[N+]([O-])c1cc2ccccc2c2ccccc12; Pred:1.0; Label:1
Molecule_1156:N#Cc1cc([N+](=O)[O-])ccc1/N=N/c1ccc(N(CCO)CCO)cc1; Pred:1.0; Label:1
Molecule_1157:c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1; Pred:1.0; Label:1
Molecule_1158:C/C=C/C=O; Pred:1.0; Label:1
Molecule_1159:[Pt+2]; Pred:0.0; Label:1
Molecule_1160:O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1161:N[C@H](CS)C(=O)NCC(=O)O; Pred:1.0; Label:1
Molecule_1162:c1ccc2c(c1)C1=c3c-2cc2cccc4ccc(c3c42)C2OC12; Pred:1.0; Label:1
Molecule_1163:COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1; Pred:1.0; Label:1
Molecule_1164:Nc1ccc(-c2cc(Cl)c(N)cc2[N+](=O)[O-])cc1Cl; Pred:1.0; Label:1
Molecule_1165:O=[N+]([O-])c1ccc2c(c1)sc1ccccc12; Pred:1.0; Label:1
Molecule_1166:Cc1cc2ccccc2c2ccc3c(c12)C=CC(=O)C3=O; Pred:0.0; Label:1
Molecule_1167:N=NC[O-]; Pred:1.0; Label:1
Molecule_1168:Clc1ccc2cc3ccccc3cc2c1; Pred:1.0; Label:1
Molecule_1169:O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2; Pred:1.0; Label:1
Molecule_1170:CCCCN(N=O)/C(N)=N/[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_1171:CCCC(Cl)C(=O)S; Pred:1.0; Label:1
Molecule_1172:CCCCCCCCCC(=O)/N=c1\sn(C(=O)CCCCCCCCC)c2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_1173:CCCCN1C2c3ccccc3-c3ccccc3C21; Pred:1.0; Label:1
Molecule_1174:COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_1175:O=[N+]([O-])c1ccc(CBr)cc1; Pred:1.0; Label:1
Molecule_1176:O=C(Cl)c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1177:ClCCSCc1ccccc1; Pred:1.0; Label:1
Molecule_1178:Fc1cccc2ccc3ncccc3c12; Pred:1.0; Label:1
Molecule_1179:O[C@@H]1C=Cc2ccc3c(ccc4ccccc43)c2[C@H]1O; Pred:1.0; Label:1
Molecule_1180:OCc1c2ccccc2c2ccc3cccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_1181:O=S(=O)([O-])OCc1c2ccccc2c2ccc3cccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_1182:CCCCCCCC(=O)/N=c1\sn(C(=O)CCCCCCC)c2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_1183:CCCON=O; Pred:1.0; Label:1
Molecule_1184:O=Cc1cccc2cccnc12; Pred:0.0; Label:1
Molecule_1185:O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)[C@@H](O)[C@@H]2O; Pred:1.0; Label:1
Molecule_1186:CO[C@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@@H]12)C(C)C; Pred:1.0; Label:1
Molecule_1187:BrCCBr; Pred:1.0; Label:1
Molecule_1188:COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@H]3O[C@H]1C[C@@H](N)[C@H](O)[C@@H](C)O1; Pred:1.0; Label:1
Molecule_1189:Cc1c(N=C=O)cccc1N=C=O; Pred:0.0; Label:1
Molecule_1190:O=C(Cc1ccccc1)NC(Cc1ccc(Cl)cc1)C(=O)[O-]; Pred:0.0; Label:1
Molecule_1191:O=[N+]([O-])C1=Cc2cccc3cccc1c23; Pred:1.0; Label:1
Molecule_1192:Cc1nc2c(cc(C)c3ccc4ccc(O)cc4c32)[nH]1; Pred:1.0; Label:1
Molecule_1193:CC(=O)Oc1ccc2c(c1)OC1(C)OOC21C; Pred:1.0; Label:1
Molecule_1194:CC1=C(Cl)C(=O)OC1O; Pred:1.0; Label:1
Molecule_1195:C=COc1ccccc1; Pred:0.0; Label:1
Molecule_1196:CCCCCn1cc2c3c(cccc31)[C@H]1C=C(C)CN(C)[C@@H]1C2; Pred:1.0; Label:1
Molecule_1197:CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O)C1)C(=O)c1c(O)cccc1C3=O; Pred:1.0; Label:1
Molecule_1198:O=C(O)c1ccccc1[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_1199:Nc1cc2ccccc2c2ccccc12; Pred:1.0; Label:1
Molecule_1200:F[B-](F)(F)F.N#[N+]c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1201:Nc1ccc([N+](=O)[O-])cc1O; Pred:0.0; Label:1
Molecule_1202:C[n+]1c2ccccc2c(N)c2ccccc21; Pred:1.0; Label:1
Molecule_1203:O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4; Pred:1.0; Label:1
Molecule_1204:CCC(C)c1ccc(/C=C/c2ccc(N)cc2)cc1; Pred:1.0; Label:1
Molecule_1205:CC1(C)C[C@H]2[C@H](C=C(C=O)[C@]3(C=O)C[C@@]23C)C1; Pred:1.0; Label:1
Molecule_1206:Cc1cc2c(cc1C)C(C)c1ccccc1-2; Pred:1.0; Label:1
Molecule_1207:CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O; Pred:1.0; Label:1
Molecule_1208:CCOc1ccc(NC(C)=O)cc1N; Pred:1.0; Label:1
Molecule_1209:O=[N+]([O-])c1ccc2ccc3cc4ccccc4c4ccc1c2c34; Pred:1.0; Label:1
Molecule_1210:CC(=O)Nc1ccc2c3c(cccc13)-c1ccc(O)cc1-2; Pred:1.0; Label:1
Molecule_1211:CCCCN(CC(C)=O)N=O; Pred:1.0; Label:1
Molecule_1212:CN(Cc1cccc(Cl)c1)N=O; Pred:1.0; Label:1
Molecule_1213:C[C@H]1C=C(C=O)C(C=O)=C[C@]2(O)CC(C)(C)C[C@H]12; Pred:1.0; Label:1
Molecule_1214:[N-]=[N+]=NC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O; Pred:1.0; Label:1
Molecule_1215:Cc1ccccc1/N=N/c1ccc(N)c(C)c1N; Pred:1.0; Label:1
Molecule_1216:Cc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1; Pred:1.0; Label:1
Molecule_1217:O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1; Pred:1.0; Label:1
Molecule_1218:Cc1ccc2c3c(cc4ccccc4c13)-c1ccccc1-2; Pred:1.0; Label:1
Molecule_1219:c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21; Pred:1.0; Label:1
Molecule_1220:NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_1221:O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc([N+](=O)[O-])c21; Pred:1.0; Label:1
Molecule_1222:Cc1ccccc1NO; Pred:1.0; Label:1
Molecule_1223:O=S(=O)(O)OCc1c2ccccc2cc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_1224:ClC(Cl)(Cl)Cl; Pred:0.0; Label:1
Molecule_1225:CC(=O)OCN(CCCl)N=O; Pred:1.0; Label:1
Molecule_1226:CNC(=O)ON(C(C)=O)C(=O)NC; Pred:1.0; Label:1
Molecule_1227:O=S(=O)(O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_1228:O=C1NC(=O)C(Cl)=C1Cl; Pred:1.0; Label:1
Molecule_1229:Cc1c([N+](=O)[O-])cc(C)c2c1c1ccccc1n2C; Pred:1.0; Label:1
Molecule_1230:Nc1ccc(Cl)c(N)c1; Pred:1.0; Label:1
Molecule_1231:Nc1ccc(-c2ccc(N)cc2Cl)c(Cl)c1; Pred:1.0; Label:1
Molecule_1232:c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12; Pred:1.0; Label:1
Molecule_1233:CC(=O)ON(C(C)=O)c1ccc(-c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_1234:CCN(CC)C(=O)/C(Cl)=C(\C)OP(=O)(OC)OC; Pred:0.0; Label:1
Molecule_1235:Clc1ncnc2nc[nH]c12; Pred:1.0; Label:1
Molecule_1236:Cc1ccc(/N=N/N(C)C)cc1; Pred:1.0; Label:1
Molecule_1237:Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O; Pred:0.0; Label:1
Molecule_1238:CC(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1; Pred:1.0; Label:1
Molecule_1239:O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_1240:[N-]=[N+]=NCC(O)Cn1ncc2c(N)ncnc21; Pred:1.0; Label:1
Molecule_1241:O[C@H]1c2cc3ccc4cccc5ccc(c2[C@@H]2O[C@@H]2[C@@H]1O)c3c45; Pred:1.0; Label:1
Molecule_1242:Cc1ccc(N(CC2(O)OC[C@@H](O)[C@@H](O)[C@@H]2O)N=O)cc1; Pred:1.0; Label:1
Molecule_1243:CC(C)(C)ON=O; Pred:0.0; Label:1
Molecule_1244:CCCCNN; Pred:1.0; Label:1
Molecule_1245:CN(C)CCCNc1c2ccccc2nc2c(F)ccc([N+](=O)[O-])c12; Pred:1.0; Label:1
Molecule_1246:Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1; Pred:1.0; Label:1
Molecule_1247:Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12; Pred:1.0; Label:1
Molecule_1248:Nc1ccc(CC(=O)O)cc1; Pred:1.0; Label:1
Molecule_1249:Cl/C=C\CCl; Pred:1.0; Label:1
Molecule_1250:Cc1cc2c(c3ccc4ccccc4c13)CCC2=O; Pred:1.0; Label:1
Molecule_1251:O=C/C=C/C=C\c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1252:c1ccc2c(c1)c1ccc3ccc4ccc2c1c34; Pred:1.0; Label:1
Molecule_1253:O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2; Pred:1.0; Label:1
Molecule_1254:O=C([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])o2)cc1; Pred:1.0; Label:1
Molecule_1255:O=C(O)c1cc([N+](=O)[O-])cc2cccnc12; Pred:1.0; Label:1
Molecule_1256:CN(Cc1ccc(Cl)cc1)N=O; Pred:1.0; Label:1
Molecule_1257:COc1cc(-c2ccc(-n3nc(-c4ccccc4)n[n+]3-c3ccc([N+](=O)[O-])cc3)c(OC)c2)ccc1-n1nc(-c2ccccc2)n[n+]1-c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_1258:Cc1cccc2cc3ccc4ccccc4c3cc12; Pred:1.0; Label:1
Molecule_1259:O[C@H]1[C@H](O)c2cc3ccc4cccc5c6ccccc6c(c2[C@@H]2O[C@@H]21)c3c45; Pred:1.0; Label:1
Molecule_1260:COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC; Pred:0.0; Label:1
Molecule_1261:O=NN1CCCC1c1cccnc1; Pred:1.0; Label:1
Molecule_1262:c1cc2ccc3cc4occc4c4ccc(c1)c2c34; Pred:1.0; Label:1
Molecule_1263:OC1c2ccc3c(c2C2OC2C1O)-c1cccc2cccc-3c12; Pred:1.0; Label:1
Molecule_1264:CC(C)c1c(N)ccc2ccccc12; Pred:1.0; Label:1
Molecule_1265:Cc1cc2ccccc2c2ccc3c(c12)[C@@H]1O[C@H]1[C@H](O)[C@H]3O; Pred:1.0; Label:1
Molecule_1266:O=[N+]([O-])c1cc2[nH]c3ccc4ccccc4c3c2c2cc(O)ccc12; Pred:1.0; Label:1
Molecule_1267:COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1; Pred:0.0; Label:1
Molecule_1268:O=NN1CCOC(O)C1; Pred:1.0; Label:1
Molecule_1269:CCC(C)(CCC(C)C)C(=O)OCC1CO1; Pred:1.0; Label:1
Molecule_1270:O=c1oc2cccc3ccc4c5ccccc5cc1c4c32; Pred:1.0; Label:1
Molecule_1271:Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2nc[nH]c12; Pred:1.0; Label:1
Molecule_1272:O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O; Pred:1.0; Label:1
Molecule_1273:Cn1c(N)nc2c3ccncc3ccc21; Pred:1.0; Label:1
Molecule_1274:CC(C)=C/C(C)=N/N=c1/[nH]ncc2ccccc12; Pred:1.0; Label:1
Molecule_1275:O=[N+]([O-])c1cccc(Br)c1; Pred:0.0; Label:1
Molecule_1276:C=CC(=O)OCCBr; Pred:1.0; Label:1
Molecule_1277:Nc1cccc2c1C(=O)c1cccc(N)c1C2=O; Pred:1.0; Label:1
Molecule_1278:Nc1cccc(N)c1; Pred:1.0; Label:1
Molecule_1279:NNc1nncc2ccncc12; Pred:1.0; Label:1
Molecule_1280:O=CCCCC=O; Pred:1.0; Label:1
Molecule_1281:COc1cc(N)c([N+](=O)[O-])cc1N; Pred:1.0; Label:1
Molecule_1282:Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O; Pred:0.0; Label:1
Molecule_1283:O=C(O)CCCl; Pred:1.0; Label:1
Molecule_1284:NCCNCCNCCNCCNCCN; Pred:1.0; Label:1
Molecule_1285:Cc1ccc(N(C)C)cc1; Pred:1.0; Label:1
Molecule_1286:O=CC(Cl)=C(Cl)Cl; Pred:1.0; Label:1
Molecule_1287:O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1; Pred:1.0; Label:1
Molecule_1288:Cc1c2ccccc2c(CCl)c2ccccc12; Pred:1.0; Label:1
Molecule_1289:CC1CO1; Pred:1.0; Label:1
Molecule_1290:Nc1ccc2c(c1)-c1cccc3cccc-2c13; Pred:1.0; Label:1
Molecule_1291:COS(=O)(=O)[O-].C[n+]1c2ccccc2nc2ccccc21; Pred:0.0; Label:1
Molecule_1292:O/N=c1\ccn(O)c2ccccc12; Pred:1.0; Label:1
Molecule_1293:O=[N+]([O-])c1ccc2c(c1)oc1ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_1294:COC1=C(OC)C(=O)/C(=C2/C(C)=C(C(=O)O)NC(c3ccc4c(n3)C(=O)C(N)=C(OC)C4=O)=C2N)C=C1; Pred:1.0; Label:1
Molecule_1295:CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21; Pred:1.0; Label:1
Molecule_1296:O=[N+]([O-])c1ccc2c3ccccc3c3c([N+](=O)[O-])ccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_1297:C[n+]1c2ccccc2cc2ccc(N)cc21; Pred:1.0; Label:1
Molecule_1298:O=C(Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_1299:CC(=O)N[C@@H](CSC(Cl)=C(Cl)Cl)C(=O)O; Pred:1.0; Label:1
Molecule_1300:NCC(=O)CCC(=O)O; Pred:1.0; Label:1
Molecule_1301:Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31; Pred:1.0; Label:1
Molecule_1302:O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)[C@H](O)[C@@H](O)C=C4; Pred:1.0; Label:1
Molecule_1303:Nc1ccc2nc3ccccc3nc2c1; Pred:1.0; Label:1
Molecule_1304:O=[N+]([O-])c1cccc(OS(=O)(=O)c2cccc3cccnc23)c1; Pred:1.0; Label:1
Molecule_1305:Cc1nc2ccc(N)c(C)c2nc1C; Pred:1.0; Label:1
Molecule_1306:CC(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_1307:CCCCN(N=O)/C(C=O)=N/O; Pred:1.0; Label:1
Molecule_1308:O=C1C=CC(=O)C1(Cl)Cl; Pred:0.0; Label:1
Molecule_1309:O=C1OCC(CCl)=C1Cl; Pred:1.0; Label:1
Molecule_1310:O=Nn1cc(CC(O)C(=O)O)c2ccccc21; Pred:1.0; Label:1
Molecule_1311:Nc1cccc2ccccc12; Pred:1.0; Label:1
Molecule_1312:CC(=O)c1cc(Cc2ccc(N)c(C(C)=O)c2)ccc1N; Pred:1.0; Label:1
Molecule_1313:Cl[Pt-2](Cl)(Cl)(Cl)(Cl)Cl; Pred:1.0; Label:1
Molecule_1314:Cc1ccc2nc3ccccc3c(N)c2c1; Pred:1.0; Label:1
Molecule_1315:O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_1316:Cc1c(N)cccc1N; Pred:1.0; Label:1
Molecule_1317:O=[N+]([O-])c1ccc2c(c1)Cc1cccc([N+](=O)[O-])c1-2; Pred:1.0; Label:1
Molecule_1318:COc1nsc2c([N+](=O)[O-])cccc12; Pred:1.0; Label:1
Molecule_1319:O=[N+]([O-])c1ccc2c(c1)Cc1cccc(O)c1-2; Pred:1.0; Label:1
Molecule_1320:c1cc2c3c(cccc3c1)C1NC21; Pred:1.0; Label:1
Molecule_1321:OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O; Pred:1.0; Label:1
Molecule_1322:COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@H]1[C@@H](O2)O[C@H]2O[C@@H]21; Pred:1.0; Label:1
Molecule_1323:NCCCCC(N)C(=O)O; Pred:0.0; Label:1
